Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2024-03-10 07:54,1.735,0.026,0,0,0,0,p
2024-03-10 08:00,1.734,0.034,1,0,0,0,p
2024-03-10 08:06,1.725,0.037,1,0,0,0,p
2024-03-10 08:12,1.712,0.041,1,0,0,0,p
2024-03-10 08:18,1.698,0.037,1,0,0,0,p
2024-03-10 08:24,1.682,0.036,0,0,0,0,p
2024-03-10 08:30,1.659,0.032,1,0,0,0,p
2024-03-10 08:36,1.632,0.031,0,0,0,0,p
2024-03-10 08:42,1.612,0.03,1,0,0,0,p
2024-03-10 08:48,1.593,0.029,1,0,0,0,p
2024-03-10 08:54,1.572,0.03,0,0,0,0,p
2024-03-10 09:00,1.546,0.034,0,0,0,0,p
2024-03-10 09:06,1.521,0.033,1,0,0,0,p
2024-03-10 09:12,1.483,0.034,1,0,0,0,p
2024-03-10 09:18,1.439,0.048,0,0,0,0,p
2024-03-10 09:24,1.415,0.045,0,0,0,0,p
2024-03-10 09:30,1.387,0.048,0,0,0,0,p
2024-03-10 09:36,1.351,0.048,0,0,0,0,p
2024-03-10 09:42,1.327,0.044,0,0,0,0,p
2024-03-10 09:48,1.295,0.045,0,0,0,0,p
2024-03-10 09:54,1.263,0.042,0,0,0,0,p
2024-03-10 10:00,1.237,0.035,1,0,0,0,p
2024-03-10 10:06,1.222,0.033,1,0,0,0,p
2024-03-10 10:12,1.193,0.023,1,0,0,0,p
2024-03-10 10:18,1.181,0.024,1,0,0,0,p
2024-03-10 10:24,1.171,0.009,0,0,0,0,p
2024-03-10 10:30,1.144,0.012,0,0,0,0,p
2024-03-10 10:36,1.125,0.01,0,0,0,0,p
2024-03-10 10:42,1.091,0.01,0,0,0,0,p
2024-03-10 10:48,1.059,0.009,0,0,0,0,p
2024-03-10 10:54,1.044,0.01,1,0,0,0,p
2024-03-10 11:00,1.022,0.009,0,0,0,0,p
2024-03-10 11:06,1.007,0.006,1,0,0,0,p
2024-03-10 11:12,0.99,0.006,1,0,0,0,p
2024-03-10 11:18,0.974,0.007,0,0,0,0,p
2024-03-10 11:24,0.965,0.009,0,0,0,0,p
2024-03-10 11:30,0.944,0.005,1,0,0,0,p
2024-03-10 11:36,0.959,0.013,0,0,0,0,p
2024-03-10 11:42,0.932,0.004,1,0,0,0,p
2024-03-10 11:48,,,1,1,1,1,p
2024-03-10 11:54,,,1,1,1,1,p
2024-03-10 12:00,,,1,1,1,1,p
2024-03-10 12:06,,,1,1,1,1,p
2024-03-10 12:12,,,1,1,1,1,p
2024-03-10 12:18,,,1,1,1,1,p
2024-03-10 12:24,,,1,1,1,1,p
2024-03-10 12:30,,,1,1,1,1,p
2024-03-10 12:36,,,1,1,1,1,p
2024-03-10 12:42,,,1,1,1,1,p
2024-03-10 12:48,,,1,1,1,1,p
2024-03-10 12:54,,,1,1,1,1,p
2024-03-10 13:00,,,1,1,1,1,p
2024-03-10 13:06,,,1,1,1,1,p
2024-03-10 13:12,,,1,1,1,1,p
2024-03-10 13:18,,,1,1,1,1,p
2024-03-10 13:24,,,1,1,1,1,p
2024-03-10 13:30,,,1,1,1,1,p
2024-03-10 13:36,,,1,1,1,1,p
2024-03-10 13:42,,,1,1,1,1,p
2024-03-10 13:48,,,1,1,1,1,p
2024-03-10 13:54,,,1,1,1,1,p
2024-03-10 14:00,,,1,1,1,1,p
2024-03-10 14:06,,,1,1,1,1,p
2024-03-10 14:12,,,1,1,1,1,p
2024-03-10 14:18,,,1,1,1,1,p
2024-03-10 14:24,,,1,1,1,1,p
2024-03-10 14:30,0.932,0.008,0,0,0,0,p
2024-03-10 14:36,0.94,0.011,0,0,0,0,p
2024-03-10 14:42,0.958,0.014,0,0,0,0,p
2024-03-10 14:48,0.973,0.01,0,0,0,0,p
2024-03-10 14:54,0.984,0.014,0,0,0,0,p
2024-03-10 15:00,0.994,0.009,0,0,0,0,p
2024-03-10 15:06,1.003,0.01,0,0,0,0,p
2024-03-10 15:12,1.035,0.011,0,0,0,0,p
2024-03-10 15:18,1.063,0.014,1,0,0,0,p
2024-03-10 15:24,1.07,0.015,0,0,0,0,p
2024-03-10 15:30,1.113,0.021,1,0,0,0,p
2024-03-10 15:36,1.143,0.031,1,0,0,0,p
2024-03-10 15:42,1.159,0.027,1,0,0,0,p
2024-03-10 15:48,1.183,0.032,0,0,0,0,p
2024-03-10 15:54,1.185,0.027,1,0,0,0,p
2024-03-10 16:00,1.21,0.034,1,0,0,0,p
2024-03-10 16:06,1.215,0.041,1,0,0,0,p
2024-03-10 16:12,1.24,0.043,0,0,0,0,p
2024-03-10 16:18,1.269,0.048,1,0,0,0,p
2024-03-10 16:24,1.306,0.046,0,0,0,0,p
2024-03-10 16:30,1.343,0.045,0,0,0,0,p
2024-03-10 16:36,1.368,0.046,1,0,0,0,p
2024-03-10 16:42,1.409,0.044,1,0,0,0,p
2024-03-10 16:48,1.456,0.047,0,0,0,0,p
2024-03-10 16:54,1.49,0.05,0,0,0,0,p
2024-03-10 17:00,1.521,0.045,0,0,0,0,p
2024-03-10 17:06,1.548,0.042,1,0,0,0,p
2024-03-10 17:12,1.586,0.051,1,0,0,0,p
2024-03-10 17:18,1.606,0.051,1,0,0,0,p
2024-03-10 17:24,1.63,0.049,0,0,0,0,p
2024-03-10 17:30,1.658,0.046,0,0,0,0,p
2024-03-10 17:36,1.682,0.043,1,0,0,0,p
2024-03-10 17:42,1.714,0.04,0,0,0,0,p
2024-03-10 17:48,1.736,0.032,1,0,0,0,p
2024-03-10 17:54,1.757,0.039,1,0,0,0,p
2024-03-10 18:00,1.78,0.041,0,0,0,0,p
2024-03-10 18:06,1.808,0.037,0,0,0,0,p
2024-03-10 18:12,1.837,0.03,1,0,0,0,p
2024-03-10 18:18,1.859,0.037,1,0,0,0,p
2024-03-10 18:24,1.88,0.038,0,0,0,0,p
2024-03-10 18:30,1.895,0.041,1,0,0,0,p
2024-03-10 18:36,1.928,0.038,1,0,0,0,p
2024-03-10 18:42,1.939,0.034,0,0,0,0,p
2024-03-10 18:48,1.949,0.04,0,0,0,0,p
2024-03-10 18:54,1.958,0.03,1,0,0,0,p
2024-03-10 19:00,1.961,0.033,0,0,0,0,p
2024-03-10 19:06,1.966,0.033,0,0,0,0,p
2024-03-10 19:12,1.971,0.038,0,0,0,0,p
2024-03-10 19:18,1.969,0.04,0,0,0,0,p
2024-03-10 19:24,1.966,0.035,0,0,0,0,p
2024-03-10 19:30,1.946,0.046,0,0,0,0,p
2024-03-10 19:36,1.933,0.031,0,0,0,0,p
2024-03-10 19:42,1.929,0.035,0,0,0,0,p
2024-03-10 19:48,1.926,0.04,0,0,0,0,p
2024-03-10 19:54,1.914,0.038,1,0,0,0,p
2024-03-10 20:00,1.892,0.038,0,0,0,0,p
2024-03-10 20:06,1.859,0.041,0,0,0,0,p
2024-03-10 20:12,1.837,0.035,0,0,0,0,p
2024-03-10 20:18,1.808,0.034,1,0,0,0,p
2024-03-10 20:24,1.778,0.041,1,0,0,0,p
2024-03-10 20:30,1.747,0.039,0,0,0,0,p
2024-03-10 20:36,1.726,0.044,1,0,0,0,p
2024-03-10 20:42,1.681,0.048,0,0,0,0,p
2024-03-10 20:48,1.662,0.045,1,0,0,0,p
2024-03-10 20:54,1.63,0.041,1,0,0,0,p
2024-03-10 21:00,1.58,0.054,1,0,0,0,p
2024-03-10 21:06,1.538,0.057,0,0,0,0,p
2024-03-10 21:12,1.48,0.063,0,0,0,0,p
2024-03-10 21:18,1.44,0.055,0,0,0,0,p
2024-03-10 21:24,1.403,0.056,0,0,0,0,p
2024-03-10 21:30,1.357,0.06,0,0,0,0,p
2024-03-10 21:36,1.315,0.054,0,0,0,0,p
2024-03-10 21:42,1.286,0.051,1,0,0,0,p
2024-03-10 21:48,1.258,0.037,1,0,0,0,p
2024-03-10 21:54,1.226,0.026,1,0,0,0,p
2024-03-10 22:00,1.219,0.018,0,0,0,0,p
2024-03-10 22:06,1.163,0.012,0,0,0,0,p
2024-03-10 22:12,1.133,0.011,0,0,0,0,p
2024-03-10 22:18,1.104,0.011,0,0,0,0,p
2024-03-10 22:24,1.072,0.011,0,0,0,0,p
2024-03-10 22:30,1.052,0.013,1,0,0,0,p
2024-03-10 22:36,1.026,0.011,0,0,0,0,p
2024-03-10 22:42,1.003,0.009,0,0,0,0,p
2024-03-10 22:48,0.994,0.013,0,0,0,0,p
2024-03-10 22:54,0.966,0.011,1,0,0,0,p
2024-03-10 23:00,0.951,0.01,0,0,0,0,p
2024-03-10 23:06,,,1,1,1,1,p
2024-03-10 23:12,,,1,1,1,1,p
2024-03-10 23:18,,,1,1,1,1,p
2024-03-10 23:24,,,1,1,1,1,p
2024-03-10 23:30,,,1,1,1,1,p
2024-03-10 23:36,,,1,1,1,1,p
2024-03-10 23:42,,,1,1,1,1,p
2024-03-10 23:48,,,1,1,1,1,p
2024-03-10 23:54,,,1,1,1,1,p
2024-03-11 00:00,,,1,1,1,1,p
2024-03-11 00:06,,,1,1,1,1,p
2024-03-11 00:12,,,1,1,1,1,p
2024-03-11 00:18,,,1,1,1,1,p
2024-03-11 00:24,,,1,1,1,1,p
2024-03-11 00:30,,,1,1,1,1,p
2024-03-11 00:36,,,1,1,1,1,p
2024-03-11 00:42,,,1,1,1,1,p
2024-03-11 00:48,,,1,1,1,1,p
2024-03-11 00:54,,,1,1,1,1,p
2024-03-11 01:00,,,1,1,1,1,p
2024-03-11 01:06,,,1,1,1,1,p
2024-03-11 01:12,,,1,1,1,1,p
2024-03-11 01:18,,,1,1,1,1,p
2024-03-11 01:24,,,1,1,1,1,p
2024-03-11 01:30,,,1,1,1,1,p
2024-03-11 01:36,,,1,1,1,1,p
2024-03-11 01:42,,,1,1,1,1,p
2024-03-11 01:48,,,1,1,1,1,p
2024-03-11 01:54,,,1,1,1,1,p
2024-03-11 02:00,,,1,1,1,1,p
2024-03-11 02:06,,,1,1,1,1,p
2024-03-11 02:12,,,1,1,1,1,p
2024-03-11 02:18,,,1,1,1,1,p
2024-03-11 02:24,,,1,1,1,1,p
2024-03-11 02:30,,,1,1,1,1,p
2024-03-11 02:36,,,1,1,1,1,p
2024-03-11 02:42,,,1,1,1,1,p
2024-03-11 02:48,,,1,1,1,1,p
2024-03-11 02:54,,,1,1,1,1,p
2024-03-11 03:00,,,1,1,1,1,p
2024-03-11 03:06,,,1,1,1,1,p
2024-03-11 03:12,,,1,1,1,1,p
2024-03-11 03:18,,,1,1,1,1,p
2024-03-11 03:24,,,1,1,1,1,p
2024-03-11 03:30,,,1,1,1,1,p
2024-03-11 03:36,,,1,1,1,1,p
2024-03-11 03:42,,,1,1,1,1,p
2024-03-11 03:48,,,1,1,1,1,p
2024-03-11 03:54,,,1,1,1,1,p
2024-03-11 04:00,,,1,1,1,1,p
2024-03-11 04:06,,,1,1,1,1,p
2024-03-11 04:12,0.951,0.021,0,0,0,0,p
2024-03-11 04:18,0.979,0.019,0,0,0,0,p
2024-03-11 04:24,0.977,0.014,0,0,0,0,p
2024-03-11 04:30,1.011,0.015,0,0,0,0,p
2024-03-11 04:36,1.037,0.012,1,0,0,0,p
2024-03-11 04:42,1.066,0.019,0,0,0,0,p
2024-03-11 04:48,1.095,0.021,0,0,0,0,p
2024-03-11 04:54,1.132,0.014,0,0,0,0,p
2024-03-11 05:00,1.185,0.049,1,0,0,0,p
2024-03-11 05:06,1.202,0.049,0,0,0,0,p
2024-03-11 05:12,1.231,0.055,1,0,0,0,p
2024-03-11 05:18,1.262,0.06,0,0,0,0,p
2024-03-11 05:24,1.299,0.071,0,0,0,0,p
2024-03-11 05:30,1.331,0.067,0,0,0,0,p
2024-03-11 05:36,1.367,0.07,0,0,0,0,p
2024-03-11 05:42,1.421,0.062,0,0,0,0,p
2024-03-11 05:48,1.468,0.051,0,0,0,0,p
2024-03-11 05:54,1.478,0.067,0,0,0,0,p
2024-03-11 06:00,1.511,0.067,0,0,0,0,p
2024-03-11 06:06,1.539,0.058,0,0,0,0,p
2024-03-11 06:12,1.582,0.057,0,0,0,0,p
2024-03-11 06:18,1.61,0.059,0,0,0,0,p
2024-03-11 06:24,1.651,0.054,0,0,0,0,p
2024-03-11 06:30,1.684,0.066,0,0,0,0,p
2024-03-11 06:36,1.715,0.066,1,0,0,0,p
2024-03-11 06:42,1.73,0.067,0,0,0,0,p
2024-03-11 06:48,1.779,0.057,1,0,0,0,p
2024-03-11 06:54,1.776,0.07,0,0,0,0,p
2024-03-11 07:00,1.811,0.062,0,0,0,0,p
2024-03-11 07:06,1.83,0.06,0,0,0,0,p
2024-03-11 07:12,1.856,0.061,0,0,0,0,p
2024-03-11 07:18,1.884,0.061,1,0,0,0,p
2024-03-11 07:24,1.904,0.058,0,0,0,0,p
2024-03-11 07:30,1.919,0.055,0,0,0,0,p
2024-03-11 07:36,1.926,0.067,0,0,0,0,p
2024-03-11 07:42,1.935,0.065,1,0,0,0,p
2024-03-11 07:48,1.937,0.06,0,0,0,0,p
2024-03-11 07:54,1.932,0.053,1,0,0,0,p
2024-03-11 08:00,1.938,0.055,0,0,0,0,p
2024-03-11 08:06,1.939,0.045,1,0,0,0,p
2024-03-11 08:12,1.943,0.05,1,0,0,0,p
2024-03-11 08:18,1.941,0.056,1,0,0,0,p
2024-03-11 08:24,1.936,0.06,1,0,0,0,p
2024-03-11 08:30,1.912,0.06,1,0,0,0,p
2024-03-11 08:36,1.896,0.081,0,0,0,0,p
2024-03-11 08:42,1.857,0.07,0,0,0,0,p
2024-03-11 08:48,1.875,0.065,0,0,0,0,p
2024-03-11 08:54,1.843,0.064,1,0,0,0,p
2024-03-11 09:00,1.827,0.074,0,0,0,0,p
2024-03-11 09:06,1.817,0.078,1,0,0,0,p
2024-03-11 09:12,1.794,0.07,1,0,0,0,p
2024-03-11 09:18,1.779,0.073,1,0,0,0,p
2024-03-11 09:24,1.769,0.07,0,0,0,0,p
2024-03-11 09:30,1.726,0.076,0,0,0,0,p
2024-03-11 09:36,1.702,0.062,1,0,0,0,p
2024-03-11 09:42,1.654,0.077,0,0,0,0,p
2024-03-11 09:48,1.65,0.064,0,0,0,0,p
2024-03-11 09:54,1.575,0.068,0,0,0,0,p
2024-03-11 10:00,1.538,0.068,0,0,0,0,p
2024-03-11 10:06,1.505,0.07,0,0,0,0,p
2024-03-11 10:12,1.459,0.063,0,0,0,0,p
2024-03-11 10:18,1.407,0.06,0,0,0,0,p
2024-03-11 10:24,1.379,0.058,0,0,0,0,p
2024-03-11 10:30,1.339,0.053,0,0,0,0,p
2024-03-11 10:36,1.322,0.044,1,0,0,0,p
2024-03-11 10:42,1.285,0.031,1,0,0,0,p
2024-03-11 10:48,1.266,0.034,1,0,0,0,p
2024-03-11 10:54,1.249,0.034,1,0,0,0,p
2024-03-11 11:00,1.226,0.012,0,0,0,0,p
2024-03-11 11:06,1.204,0.014,0,0,0,0,p
2024-03-11 11:12,1.163,0.012,0,0,0,0,p
2024-03-11 11:18,1.137,0.015,0,0,0,0,p
2024-03-11 11:24,1.122,0.017,0,0,0,0,p
2024-03-11 11:30,1.091,0.015,0,0,0,0,p
2024-03-11 11:36,1.076,0.011,0,0,0,0,p
2024-03-11 11:42,1.044,0.016,0,0,0,0,p
2024-03-11 11:48,1.046,0.013,1,0,0,0,p
2024-03-11 11:54,1.029,0.016,0,0,0,0,p
2024-03-11 12:00,1.017,0.011,0,0,0,0,p
2024-03-11 12:06,0.991,0.012,0,0,0,0,p
2024-03-11 12:12,0.964,0.011,0,0,0,0,p
2024-03-11 12:18,0.946,0.013,0,0,0,0,p
2024-03-11 12:24,0.929,0.008,0,0,0,0,p
2024-03-11 12:30,,,1,1,1,1,p
2024-03-11 12:36,,,1,1,1,1,p
2024-03-11 12:42,,,1,1,1,1,p
2024-03-11 12:48,,,1,1,1,1,p
2024-03-11 12:54,,,1,1,1,1,p
2024-03-11 13:00,,,1,1,1,1,p
2024-03-11 13:06,,,1,1,1,1,p
2024-03-11 13:12,,,1,1,1,1,p
2024-03-11 13:18,,,1,1,1,1,p
2024-03-11 13:24,,,1,1,1,1,p
2024-03-11 13:30,,,1,1,1,1,p
2024-03-11 13:36,,,1,1,1,1,p
2024-03-11 13:42,,,1,1,1,1,p
2024-03-11 13:48,,,1,1,1,1,p
2024-03-11 13:54,,,1,1,1,1,p
2024-03-11 14:00,,,1,1,1,1,p
2024-03-11 14:06,,,1,1,1,1,p
2024-03-11 14:12,,,1,1,1,1,p
2024-03-11 14:18,,,1,1,1,1,p
2024-03-11 14:24,,,1,1,1,1,p
2024-03-11 14:30,,,1,1,1,1,p
2024-03-11 14:36,,,1,1,1,1,p
2024-03-11 14:42,,,1,1,1,1,p
2024-03-11 14:48,,,1,1,1,1,p
2024-03-11 14:54,,,1,1,1,1,p
2024-03-11 15:00,,,1,1,1,1,p
2024-03-11 15:06,,,1,1,1,1,p
2024-03-11 15:12,,,1,1,1,1,p
2024-03-11 15:18,,,1,1,1,1,p
2024-03-11 15:24,,,1,1,1,1,p
2024-03-11 15:30,,,1,1,1,1,p
2024-03-11 15:36,,,1,1,1,1,p
2024-03-11 15:42,,,1,1,1,1,p
2024-03-11 15:48,,,1,1,1,1,p
2024-03-11 15:54,0.932,0.022,0,0,0,0,p
2024-03-11 16:00,0.932,0.022,0,0,0,0,p
2024-03-11 16:06,0.957,0.016,0,0,0,0,p
2024-03-11 16:12,0.987,0.02,1,0,0,0,p
2024-03-11 16:18,1.005,0.024,0,0,0,0,p
2024-03-11 16:24,1.021,0.027,0,0,0,0,p
2024-03-11 16:30,1.059,0.02,0,0,0,0,p
2024-03-11 16:36,1.083,0.025,0,0,0,0,p
2024-03-11 16:42,1.11,0.03,0,0,0,0,p
2024-03-11 16:48,1.126,0.024,0,0,0,0,p
2024-03-11 16:54,1.145,0.029,0,0,0,0,p
2024-03-11 17:00,1.163,0.026,0,0,0,0,p
2024-03-11 17:06,1.2,0.037,0,0,0,0,p
2024-03-11 17:12,1.225,0.027,0,0,0,0,p
2024-03-11 17:18,1.244,0.032,1,0,0,0,p
2024-03-11 17:24,1.29,0.026,0,0,0,0,p
2024-03-11 17:30,1.323,0.029,0,0,0,0,p
2024-03-11 17:36,1.314,0.031,0,0,0,0,p
2024-03-11 17:42,1.36,0.029,0,0,0,0,p
2024-03-11 17:48,1.389,0.022,1,0,0,0,p
2024-03-11 17:54,1.418,0.029,0,0,0,0,p
2024-03-11 18:00,1.459,0.036,0,0,0,0,p
2024-03-11 18:06,1.49,0.038,0,0,0,0,p
2024-03-11 18:12,1.518,0.051,0,0,0,0,p
2024-03-11 18:18,1.563,0.038,0,0,0,0,p
2024-03-11 18:24,1.6,0.027,1,0,0,0,p
2024-03-11 18:30,1.605,0.033,0,0,0,0,p
2024-03-11 18:36,1.646,0.03,0,0,0,0,p
2024-03-11 18:42,1.661,0.035,0,0,0,0,p
2024-03-11 18:48,1.672,0.031,0,0,0,0,p
2024-03-11 18:54,1.727,0.035,0,0,0,0,p
2024-03-11 19:00,1.764,0.048,0,0,0,0,p
2024-03-11 19:06,1.747,0.041,0,0,0,0,p
2024-03-11 19:12,1.752,0.032,0,0,0,0,p
2024-03-11 19:18,1.765,0.031,0,0,0,0,p
2024-03-11 19:24,1.791,0.029,0,0,0,0,p
2024-03-11 19:30,1.809,0.025,0,0,0,0,p
2024-03-11 19:36,1.809,0.031,0,0,0,0,p
2024-03-11 19:42,1.812,0.031,0,0,0,0,p
2024-03-11 19:48,1.857,0.031,0,0,0,0,p
2024-03-11 19:54,1.854,0.043,0,0,0,0,p
2024-03-11 20:00,1.858,0.042,0,0,0,0,p
2024-03-11 20:06,1.828,0.039,0,0,0,0,p
2024-03-11 20:12,1.873,0.04,0,0,0,0,p
2024-03-11 20:18,1.839,0.063,0,0,0,0,p
2024-03-11 20:24,1.804,0.028,0,0,0,0,p
2024-03-11 20:30,1.836,0.037,0,0,0,0,p
2024-03-11 20:36,1.828,0.041,0,0,0,0,p
2024-03-11 20:42,1.783,0.038,0,0,0,0,p
2024-03-11 20:48,1.821,0.035,0,0,0,0,p
2024-03-11 20:54,1.776,0.042,0,0,0,0,p
2024-03-11 21:00,1.752,0.029,0,0,0,0,p
2024-03-11 21:06,1.726,0.027,0,0,0,0,p
2024-03-11 21:12,1.701,0.035,0,0,0,0,p
2024-03-11 21:18,1.684,0.045,0,0,0,0,p
2024-03-11 21:24,1.678,0.029,0,0,0,0,p
2024-03-11 21:30,1.641,0.041,0,0,0,0,p
2024-03-11 21:36,1.628,0.033,0,0,0,0,p
2024-03-11 21:42,1.57,0.035,0,0,0,0,p
2024-03-11 21:48,1.531,0.029,0,0,0,0,p
2024-03-11 21:54,1.496,0.024,0,0,0,0,p
2024-03-11 22:00,1.498,0.035,1,0,0,0,p
2024-03-11 22:06,1.446,0.032,0,0,0,0,p
2024-03-11 22:12,1.426,0.036,0,0,0,0,p
2024-03-11 22:18,1.366,0.032,0,0,0,0,p
2024-03-11 22:24,1.352,0.025,0,0,0,0,p
2024-03-11 22:30,1.299,0.025,0,0,0,0,p
2024-03-11 22:36,1.29,0.022,1,0,0,0,p
2024-03-11 22:42,1.236,0.024,0,0,0,0,p
2024-03-11 22:48,1.199,0.015,0,0,0,0,p
2024-03-11 22:54,1.174,0.016,0,0,0,0,p
2024-03-11 23:00,1.141,0.017,0,0,0,0,p
2024-03-11 23:06,1.113,0.019,0,0,0,0,p
2024-03-11 23:12,1.098,0.016,0,0,0,0,p
2024-03-11 23:18,1.089,0.015,0,0,0,0,p
2024-03-11 23:24,1.048,0.012,0,0,0,0,p
2024-03-11 23:30,1.031,0.012,0,0,0,0,p
2024-03-11 23:36,1.002,0.01,0,0,0,0,p
2024-03-11 23:42,0.983,0.012,0,0,0,0,p
2024-03-11 23:48,0.976,0.014,0,0,0,0,p
2024-03-11 23:54,0.95,0.011,1,0,0,0,p
2024-03-12 00:00,0.947,0.011,0,0,0,0,p
2024-03-12 00:06,0.929,0.017,0,0,0,0,p
2024-03-12 00:12,,,1,1,1,1,p
2024-03-12 00:18,,,1,1,1,1,p
2024-03-12 00:24,,,1,1,1,1,p
2024-03-12 00:30,,,1,1,1,1,p
2024-03-12 00:36,,,1,1,1,1,p
2024-03-12 00:42,,,1,1,1,1,p
2024-03-12 00:48,,,1,1,1,1,p
2024-03-12 00:54,,,1,1,1,1,p
2024-03-12 01:00,,,1,1,1,1,p
2024-03-12 01:06,,,1,1,1,1,p
2024-03-12 01:12,,,1,1,1,1,p
2024-03-12 01:18,,,1,1,1,1,p
2024-03-12 01:24,,,1,1,1,1,p
2024-03-12 01:30,,,1,1,1,1,p
2024-03-12 01:36,,,1,1,1,1,p
2024-03-12 01:42,,,1,1,1,1,p
2024-03-12 01:48,,,1,1,1,1,p
2024-03-12 01:54,,,1,1,1,1,p
2024-03-12 02:00,,,1,1,1,1,p
2024-03-12 02:06,,,1,1,1,1,p
2024-03-12 02:12,,,1,1,1,1,p
2024-03-12 02:18,,,1,1,1,1,p
2024-03-12 02:24,,,1,1,1,1,p
2024-03-12 02:30,,,1,1,1,1,p
2024-03-12 02:36,,,1,1,1,1,p
2024-03-12 02:42,,,1,1,1,1,p
2024-03-12 02:48,,,1,1,1,1,p
2024-03-12 02:54,,,1,1,1,1,p
2024-03-12 03:00,,,1,1,1,1,p
2024-03-12 03:06,,,1,1,1,1,p
2024-03-12 03:12,,,1,1,1,1,p
2024-03-12 03:18,,,1,1,1,1,p
2024-03-12 03:24,,,1,1,1,1,p
2024-03-12 03:30,,,1,1,1,1,p
2024-03-12 03:36,,,1,1,1,1,p
2024-03-12 03:42,,,1,1,1,1,p
2024-03-12 03:48,,,1,1,1,1,p
2024-03-12 03:54,,,1,1,1,1,p
2024-03-12 04:00,,,1,1,1,1,p
2024-03-12 04:06,,,1,1,1,1,p
2024-03-12 04:12,,,1,1,1,1,p
2024-03-12 04:18,,,1,1,1,1,p
2024-03-12 04:24,,,1,1,1,1,p
2024-03-12 04:30,,,1,1,1,1,p
2024-03-12 04:36,0.959,0.018,0,0,0,0,p
2024-03-12 04:42,0.959,0.024,0,0,0,0,p
2024-03-12 04:48,0.97,0.017,0,0,0,0,p
2024-03-12 04:54,0.988,0.013,1,0,0,0,p
2024-03-12 05:00,1.054,0.02,0,0,0,0,p
2024-03-12 05:06,1.068,0.014,0,0,0,0,p
2024-03-12 05:12,1.091,0.019,1,0,0,0,p
2024-03-12 05:18,1.109,0.018,1,0,0,0,p
2024-03-12 05:24,1.12,0.023,0,0,0,0,p
2024-03-12 05:30,1.152,0.035,1,0,0,0,p
2024-03-12 05:36,1.2,0.055,1,0,0,0,p
2024-03-12 05:42,1.23,0.058,1,0,0,0,p
2024-03-12 05:48,1.265,0.058,0,0,0,0,p
2024-03-12 05:54,1.312,0.057,0,0,0,0,p
2024-03-12 06:00,1.344,0.076,0,0,0,0,p
2024-03-12 06:06,1.381,0.067,0,0,0,0,p
2024-03-12 06:12,1.431,0.06,0,0,0,0,p
2024-03-12 06:18,1.457,0.059,1,0,0,0,p
2024-03-12 06:24,1.507,0.066,0,0,0,0,p
2024-03-12 06:30,1.542,0.053,1,0,0,0,p
2024-03-12 06:36,1.561,0.065,0,0,0,0,p
2024-03-12 06:42,1.597,0.064,0,0,0,0,p
2024-03-12 06:48,1.612,0.063,0,0,0,0,p
2024-03-12 06:54,1.645,0.056,0,0,0,0,p
2024-03-12 07:00,1.666,0.054,1,0,0,0,p
2024-03-12 07:06,1.711,0.051,0,0,0,0,p
2024-03-12 07:12,1.742,0.051,0,0,0,0,p
2024-03-12 07:18,1.777,0.049,0,0,0,0,p
2024-03-12 07:24,1.806,0.041,0,0,0,0,p
2024-03-12 07:30,1.839,0.041,1,0,0,0,p
2024-03-12 07:36,1.864,0.045,0,0,0,0,p
2024-03-12 07:42,1.873,0.052,1,0,0,0,p
2024-03-12 07:48,1.88,0.043,1,0,0,0,p
2024-03-12 07:54,1.902,0.047,0,0,0,0,p
2024-03-12 08:00,1.915,0.043,0,0,0,0,p
2024-03-12 08:06,1.947,0.047,0,0,0,0,p
2024-03-12 08:12,1.972,0.045,0,0,0,0,p
2024-03-12 08:18,1.971,0.048,0,0,0,0,p
2024-03-12 08:24,1.977,0.048,0,0,0,0,p
2024-03-12 08:30,1.981,0.053,0,0,0,0,p
2024-03-12 08:36,1.983,0.04,0,0,0,0,p
2024-03-12 08:42,1.991,0.044,0,0,0,0,p
2024-03-12 08:48,1.979,0.051,0,0,0,0,p
2024-03-12 08:54,1.967,0.044,0,0,0,0,p
2024-03-12 09:00,1.959,0.049,0,0,0,0,p
2024-03-12 09:06,1.956,0.047,1,0,0,0,p
2024-03-12 09:12,1.944,0.048,0,0,0,0,p
2024-03-12 09:18,1.93,0.043,0,0,0,0,p
2024-03-12 09:24,1.924,0.05,0,0,0,0,p
2024-03-12 09:30,1.891,0.048,0,0,0,0,p
2024-03-12 09:36,1.861,0.045,0,0,0,0,p
2024-03-12 09:42,1.842,0.045,0,0,0,0,p
2024-03-12 09:48,1.825,0.041,1,0,0,0,p
2024-03-12 09:54,1.796,0.035,0,0,0,0,p
2024-03-12 10:00,1.769,0.047,0,0,0,0,p
2024-03-12 10:06,1.75,0.052,0,0,0,0,p
2024-03-12 10:12,1.696,0.04,0,0,0,0,p
2024-03-12 10:18,1.679,0.045,0,0,0,0,p
2024-03-12 10:24,1.627,0.046,0,0,0,0,p
2024-03-12 10:30,1.58,0.046,0,0,0,0,p
2024-03-12 10:36,1.548,0.052,0,0,0,0,p
2024-03-12 10:42,1.5,0.054,0,0,0,0,p
2024-03-12 10:48,1.467,0.048,0,0,0,0,p
2024-03-12 10:54,1.422,0.061,0,0,0,0,p
2024-03-12 11:00,1.367,0.056,0,0,0,0,p
2024-03-12 11:06,1.314,0.047,1,0,0,0,p
